Vehicle_ID,Engine_Size,Cylinders,Fuel_Type,City_MPG,Highway_MPG,CO2_Emissions
3161,2.8,4,Hybrid,28.2,36.1,285.0
3162,1.1,4,Gasoline,32.2,38.800000000000004,286.0
3163,2.2,4,Hybrid,33.7,38.0,325.0
3164,3.0,3,Diesel,42.4,46.6,141.0
3165,1.2,4,Diesel,34.7,42.7,211.0
3166,3.0,3,Hybrid,23.4,31.4,329.0
3167,4.7,4,Diesel,19.3,26.0,299.0
3168,1.4,4,Hybrid,47.8,54.3,218.0
3169,4.1,4,Gasoline,43.1,47.4,218.0
3170,2.6,6,Diesel,15.8,21.8,541.0
3171,3.6,4,Diesel,43.8,52.9,224.0
3172,2.0,4,Gasoline,35.7,44.7,149.0
3173,1.6,4,Diesel,33.2,40.800000000000004,278.0
3174,1.6,6,Diesel,15.4,25.4,516.0
3175,1.3,4,Hybrid,42.3,51.599999999999994,237.0
3176,1.7,6,Gasoline,21.9,25.9,336.0
3177,3.7,6,Diesel,40.5,46.3,188.0
3178,4.5,4,Gasoline,15.6,19.5,263.0
3179,4.3,4,Diesel,42.9,49.199999999999996,243.0
3180,3.7,4,Gasoline,15.8,24.200000000000003,421.0
3181,1.4,3,Gasoline,23.3,27.4,353.0
3182,2.2,3,Gasoline,24.4,33.599999999999994,166.0
3183,2.2,4,Gasoline,20.5,27.5,376.0
3184,2.0,4,Gasoline,31.8,40.0,115.0
3185,3.1,4,Gasoline,24.9,28.2,446.0
3186,3.1,6,Diesel,49.8,53.5,219.0
3187,2.4,4,Hybrid,35.3,42.599999999999994,140.0
3188,2.4,8,Gasoline,34.8,43.699999999999996,228.0
3189,4.3,8,Gasoline,22.7,31.799999999999997,331.0
3190,4.2,8,Gasoline,29.3,37.1,325.0
3191,2.2,6,Diesel,19.3,23.700000000000003,482.0
3192,4.7,4,Gasoline,41.7,46.1,283.0
3193,4.8,3,Gasoline,26.6,35.8,219.0
3194,2.3,4,Gasoline,41.3,45.099999999999994,112.0
3195,2.4,4,Gasoline,28.0,35.8,275.0
3196,3.0,6,Gasoline,49.6,56.300000000000004,197.0
3197,4.8,8,Gasoline,21.0,26.9,261.0
3198,4.5,4,Diesel,15.1,21.2,320.0
3199,1.4,4,Diesel,35.8,45.4,265.0
3200,2.6,4,Gasoline,48.4,57.4,196.0
3201,3.2,3,Diesel,37.6,46.7,131.0
3202,3.0,4,Gasoline,18.0,23.8,543.0
3203,1.8,4,Hybrid,33.9,37.6,138.0
3204,4.4,6,Gasoline,46.8,56.8,91.0
3205,3.7,4,Diesel,15.2,19.2,397.0
3206,4.4,8,Diesel,20.8,27.4,477.0
3207,4.4,6,Gasoline,43.5,48.4,214.0
3208,4.0,6,Hybrid,46.3,52.9,145.0
3209,2.8,4,Gasoline,39.8,44.9,121.0
3210,3.4,6,Diesel,49.7,59.0,184.0
3211,1.6,6,Gasoline,18.2,28.0,389.0
3212,3.7,4,Gasoline,34.1,40.0,334.0
3213,1.7,4,Gasoline,39.0,42.5,256.0
3214,3.8,8,Gasoline,39.6,47.2,107.0
3215,1.9,3,Gasoline,42.8,48.4,222.0
3216,1.5,4,Gasoline,47.1,57.0,115.0
3217,1.7,4,Diesel,27.7,31.3,412.0
3218,1.0,6,Gasoline,16.5,20.3,213.0
3219,3.9,6,Gasoline,27.7,35.6,184.0
3220,3.9,4,Diesel,38.5,46.8,190.0
3221,3.1,4,Gasoline,22.5,28.8,173.0
3222,1.6,8,Gasoline,43.3,48.199999999999996,148.0
3223,1.3,6,Gasoline,22.7,27.9,320.0
3224,1.1,6,Gasoline,15.4,20.8,423.0
3225,1.7,4,Gasoline,32.8,37.4,222.0
3226,4.6,4,Hybrid,40.4,49.4,255.0
3227,2.0,4,Gasoline,27.2,30.7,282.0
3228,2.4,6,Gasoline,41.2,47.1,271.0
3229,1.4,4,Gasoline,30.3,38.5,147.0
3230,1.9,4,Gasoline,21.0,24.0,276.0
3231,3.1,3,Gasoline,18.2,27.299999999999997,417.0
3232,3.4,4,Gasoline,39.9,47.8,142.0
3233,2.0,6,Gasoline,28.5,32.0,224.0
3234,1.2,3,Gasoline,46.9,56.2,226.0
3235,2.6,6,Hybrid,33.9,40.3,228.0
3236,1.9,8,Gasoline,27.2,34.8,215.0
3237,1.9,4,Gasoline,27.2,36.4,332.0
3238,4.8,6,Diesel,19.6,28.8,181.0
3239,3.5,8,Gasoline,35.8,41.699999999999996,224.0
3240,3.2,8,Diesel,35.4,40.1,122.0
3241,2.7,4,Diesel,43.0,47.8,117.0
3242,2.7,4,Gasoline,22.0,30.4,164.0
3243,3.2,4,Gasoline,25.2,34.7,389.0
3244,3.8,6,Hybrid,18.4,21.9,207.0
3245,3.8,6,Diesel,25.3,28.400000000000002,308.0
3246,1.7,6,Hybrid,30.0,38.8,166.0
3247,3.0,4,Gasoline,48.7,54.400000000000006,138.0
3248,2.6,4,Gasoline,37.9,42.8,200.0
3249,4.5,4,Hybrid,42.4,46.699999999999996,173.0
3250,3.5,4,Gasoline,26.4,31.799999999999997,354.0
3251,3.1,6,Hybrid,20.1,29.900000000000002,469.0
3252,1.5,4,Gasoline,24.0,33.8,221.0
3253,3.4,4,Hybrid,24.0,29.3,149.0
3254,1.5,4,Gasoline,35.4,45.099999999999994,288.0
3255,2.3,4,Gasoline,27.0,32.1,417.0
3256,1.6,4,Hybrid,45.0,54.0,152.0
3257,3.8,3,Gasoline,49.6,54.1,149.0
3258,1.8,4,Gasoline,27.0,35.8,160.0
3259,2.6,3,Gasoline,39.7,45.2,186.0
3260,4.6,4,Diesel,38.0,42.4,159.0
3261,1.8,6,Hybrid,21.8,31.3,469.0
3262,3.0,4,Gasoline,47.1,51.6,109.0
3263,2.7,6,Gasoline,22.0,31.9,262.0
3264,1.1,6,Gasoline,40.8,44.599999999999994,214.0
3265,4.2,4,Diesel,27.2,30.3,235.0
3266,1.3,8,Gasoline,27.8,36.9,244.0
3267,2.9,3,Gasoline,30.9,38.0,356.0
3268,3.2,6,Gasoline,45.3,51.3,170.0
3269,3.5,8,Gasoline,19.9,23.5,540.0
3270,3.8,6,Hybrid,16.9,23.9,202.0
3271,2.0,4,Gasoline,29.1,34.9,150.0
3272,1.0,4,Gasoline,16.9,23.299999999999997,598.0
3273,3.9,4,Gasoline,39.1,46.5,114.0
3274,3.1,6,Diesel,41.6,49.1,225.0
3275,4.3,6,Gasoline,44.9,54.599999999999994,154.0
3276,4.3,4,Gasoline,41.0,48.6,163.0
3277,4.4,4,Gasoline,47.1,52.5,191.0
3278,2.9,6,Diesel,41.2,46.5,231.0
3279,2.3,4,Gasoline,47.8,54.099999999999994,234.0
3280,4.2,6,Gasoline,21.8,26.6,248.0
3281,2.8,6,Gasoline,32.5,38.1,279.0
3282,1.7,3,Gasoline,49.8,58.699999999999996,124.0
3283,4.4,6,Hybrid,38.9,47.9,231.0
3284,4.5,4,Gasoline,45.8,53.199999999999996,101.0
3285,2.9,4,Hybrid,16.1,23.200000000000003,395.0
3286,1.3,8,Gasoline,45.5,51.5,110.0
3287,2.6,6,Gasoline,39.4,46.9,155.0
3288,4.2,4,Gasoline,21.0,29.6,396.0
3289,4.6,4,Hybrid,15.9,24.1,290.0
3290,1.8,4,Gasoline,24.1,27.3,379.0
3291,1.3,4,Hybrid,47.1,55.2,158.0
3292,4.5,4,Gasoline,38.4,46.4,107.0
3293,2.6,4,Gasoline,47.2,50.900000000000006,145.0
3294,3.2,3,Hybrid,30.6,34.7,348.0
3295,4.9,4,Hybrid,47.8,56.3,238.0
3296,1.3,4,Gasoline,31.2,38.1,201.0
3297,3.6,8,Diesel,22.1,30.900000000000002,160.0
3298,1.3,6,Gasoline,20.3,24.6,218.0
3299,2.5,4,Gasoline,49.8,53.0,207.0
3300,4.2,3,Gasoline,26.7,30.799999999999997,330.0
3301,2.7,4,Gasoline,20.6,26.8,263.0
3302,5.0,4,Gasoline,15.3,22.0,385.0
3303,3.2,4,Gasoline,25.0,34.0,368.0
3304,2.3,6,Hybrid,46.1,54.1,147.0
3305,1.9,6,Diesel,33.7,43.6,268.0
3306,2.4,6,Gasoline,37.1,40.7,163.0
3307,2.5,4,Hybrid,47.3,51.199999999999996,205.0
3308,1.3,8,Gasoline,32.9,36.5,226.0
3309,2.5,8,Gasoline,44.3,51.099999999999994,179.0
3310,2.9,4,Diesel,26.3,31.200000000000003,313.0
3311,3.9,4,Gasoline,49.2,57.0,145.0
3312,3.6,4,Diesel,17.8,21.7,396.0
3313,3.8,4,Gasoline,40.4,44.1,144.0
3314,1.0,6,Gasoline,38.1,44.300000000000004,300.0
3315,1.9,4,Gasoline,21.7,27.299999999999997,477.0
3316,3.6,4,Hybrid,28.6,37.400000000000006,253.0
3317,2.9,4,Diesel,25.9,34.8,134.0
3318,1.0,4,Diesel,18.3,22.1,259.0
3319,4.2,6,Gasoline,35.5,44.2,282.0
3320,4.1,4,Gasoline,49.8,56.699999999999996,223.0
3321,3.2,6,Diesel,34.6,41.1,136.0
3322,1.3,4,Gasoline,34.1,37.800000000000004,283.0
3323,4.1,4,Gasoline,16.4,24.599999999999998,449.0
3324,3.3,4,Diesel,19.9,23.299999999999997,297.0
3325,4.1,6,Gasoline,33.0,37.9,213.0
3326,4.0,3,Gasoline,49.5,53.2,188.0
3327,4.2,4,Hybrid,45.7,52.400000000000006,95.0
3328,3.1,4,Diesel,26.9,34.4,176.0
3329,1.6,4,Diesel,34.0,43.2,105.0
3330,3.7,8,Gasoline,34.3,42.4,304.0
3331,3.5,4,Gasoline,39.0,48.7,200.0
3332,4.0,4,Diesel,39.1,47.400000000000006,193.0
3333,1.7,4,Diesel,42.6,47.7,220.0
3334,1.8,6,Gasoline,15.9,22.7,642.0
3335,4.6,4,Hybrid,48.0,54.2,103.0
3336,4.0,6,Hybrid,17.5,24.5,234.0
3337,4.6,6,Gasoline,31.7,38.7,180.0
3338,4.0,4,Hybrid,47.2,55.1,228.0
3339,3.4,4,Gasoline,32.1,35.7,217.0
3340,3.6,4,Gasoline,17.2,25.4,502.0
3341,4.6,6,Gasoline,23.0,27.0,221.0
3342,3.3,3,Gasoline,35.3,38.5,219.0
3343,3.5,4,Hybrid,18.1,24.700000000000003,227.0
3344,1.6,6,Diesel,29.8,36.9,221.0
3345,2.9,4,Diesel,26.5,29.7,215.0
3346,3.9,4,Gasoline,43.5,50.1,183.0
3347,2.1,4,Gasoline,18.9,25.599999999999998,475.0
3348,1.8,4,Gasoline,38.9,42.3,295.0
3349,2.3,4,Gasoline,29.2,37.2,188.0
3350,2.0,4,Gasoline,35.6,40.1,271.0
3351,1.9,8,Gasoline,22.2,30.799999999999997,434.0
3352,2.7,4,Gasoline,36.3,41.5,124.0
3353,4.6,6,Gasoline,38.6,44.9,213.0
3354,3.0,6,Gasoline,17.5,26.7,412.0
3355,1.8,3,Gasoline,43.9,52.5,127.0
3356,1.3,6,Hybrid,45.1,53.6,80.0
3357,3.8,3,Gasoline,17.2,21.299999999999997,311.0
3358,2.5,8,Gasoline,36.1,39.4,235.0
3359,4.3,6,Hybrid,35.8,43.0,139.0
3360,3.6,4,Hybrid,15.4,21.3,341.0
3361,4.2,4,Diesel,27.0,36.4,314.0
3362,2.1,4,Gasoline,48.9,54.3,140.0
3363,3.8,4,Gasoline,34.4,40.3,116.0
3364,2.1,4,Hybrid,47.7,54.400000000000006,142.0
3365,4.8,4,Hybrid,38.6,47.2,291.0
3366,3.5,6,Gasoline,16.0,20.9,327.0
3367,2.3,4,Gasoline,17.7,27.299999999999997,270.0
3368,2.1,6,Gasoline,40.3,47.099999999999994,120.0
3369,1.8,6,Gasoline,34.4,43.3,158.0
3370,3.8,4,Diesel,19.5,26.2,384.0
3371,1.9,6,Gasoline,36.5,44.9,300.0
3372,3.4,4,Hybrid,43.4,46.8,201.0
3373,2.1,3,Gasoline,41.4,50.0,161.0
3374,3.6,6,Diesel,23.6,30.3,266.0
3375,4.3,4,Gasoline,24.0,30.1,146.0
3376,4.1,4,Gasoline,48.9,52.699999999999996,74.0
3377,4.0,6,Gasoline,46.1,54.3,214.0
3378,1.8,8,Diesel,26.1,30.0,287.0
3379,1.4,6,Gasoline,43.8,48.099999999999994,88.0
3380,3.8,6,Gasoline,20.7,24.599999999999998,276.0
3381,2.5,3,Hybrid,21.9,24.9,294.0
3382,2.7,4,Gasoline,21.3,28.9,422.0
3383,1.1,6,Hybrid,18.1,23.0,367.0
3384,2.0,4,Hybrid,44.9,48.9,227.0
3385,1.1,4,Hybrid,35.3,40.5,245.0
3386,4.5,4,Gasoline,24.1,30.6,148.0
3387,2.0,6,Gasoline,44.7,51.2,255.0
3388,3.2,4,Hybrid,43.1,48.7,116.0
3389,1.2,6,Gasoline,18.5,25.0,283.0
3390,3.7,4,Gasoline,37.5,43.5,267.0
3391,2.3,3,Diesel,40.3,49.099999999999994,121.0
3392,4.6,4,Gasoline,40.1,43.300000000000004,174.0
3393,4.6,4,Diesel,40.3,49.4,252.0
3394,2.3,6,Hybrid,20.9,25.599999999999998,401.0
3395,4.6,3,Diesel,26.0,34.1,213.0
3396,5.0,4,Gasoline,44.5,50.3,198.0
3397,4.3,4,Gasoline,46.4,51.5,222.0
3398,4.4,4,Gasoline,24.8,32.1,256.0
3399,2.0,3,Gasoline,15.8,24.200000000000003,438.0
3400,3.3,3,Gasoline,45.1,51.2,257.0
3401,1.3,8,Gasoline,28.2,34.5,389.0
3402,1.4,6,Gasoline,26.5,29.9,291.0
3403,5.0,4,Gasoline,27.1,36.6,144.0
3404,2.3,4,Hybrid,29.5,38.4,291.0
3405,4.0,4,Gasoline,28.2,34.0,196.0
3406,4.2,4,Gasoline,34.8,43.199999999999996,246.0
3407,4.4,6,Diesel,17.8,23.0,335.0
3408,5.0,6,Diesel,49.0,57.1,189.0
3409,2.0,4,Gasoline,47.8,54.4,136.0
3410,1.2,6,Diesel,47.7,53.900000000000006,236.0
3411,2.6,4,Gasoline,45.8,49.199999999999996,104.0
3412,1.5,4,Gasoline,38.1,47.900000000000006,101.0
3413,1.1,3,Hybrid,22.7,31.6,390.0
3414,2.4,4,Hybrid,16.7,25.299999999999997,346.0
3415,4.1,8,Gasoline,18.5,23.6,372.0
3416,3.3,4,Diesel,26.3,31.3,414.0
3417,2.3,3,Hybrid,32.6,39.6,247.0
3418,3.6,8,Hybrid,49.8,58.699999999999996,176.0
3419,1.9,6,Gasoline,30.2,39.7,112.0
3420,1.1,6,Gasoline,33.4,38.3,268.0
3421,4.1,8,Gasoline,39.3,46.599999999999994,166.0
3422,3.5,4,Gasoline,21.3,29.4,307.0
3423,4.0,6,Gasoline,47.6,52.2,217.0
3424,1.2,6,Diesel,33.5,39.4,229.0
3425,4.3,6,Hybrid,24.7,29.0,461.0
3426,3.5,6,Hybrid,47.7,55.6,208.0
3427,3.3,4,Gasoline,36.9,45.9,245.0
3428,3.5,6,Gasoline,31.9,41.0,244.0
3429,4.5,4,Gasoline,35.3,43.0,188.0
3430,3.3,4,Gasoline,41.2,46.6,96.0
3431,3.3,4,Hybrid,20.4,28.0,162.0
3432,5.0,8,Gasoline,45.3,54.3,84.0
3433,4.0,4,Diesel,48.6,56.0,232.0
3434,2.8,4,Gasoline,34.8,40.699999999999996,174.0
3435,3.8,4,Gasoline,38.9,48.3,227.0
3436,2.6,8,Diesel,45.1,53.900000000000006,181.0
3437,1.9,4,Gasoline,28.1,37.3,268.0
3438,3.4,6,Gasoline,49.7,59.0,162.0
3439,4.7,6,Gasoline,38.8,44.599999999999994,153.0
3440,4.7,4,Diesel,29.8,38.8,335.0
3441,2.4,4,Hybrid,38.7,45.7,279.0
3442,3.1,6,Hybrid,33.3,36.599999999999994,269.0
3443,1.8,8,Hybrid,18.9,26.4,499.0
3444,5.0,6,Hybrid,42.9,49.199999999999996,93.0
3445,4.9,4,Hybrid,34.8,39.699999999999996,124.0
3446,3.6,6,Gasoline,42.9,52.7,181.0
3447,4.2,4,Gasoline,20.4,23.799999999999997,505.0
3448,3.9,4,Gasoline,33.8,43.4,169.0
3449,3.4,6,Hybrid,41.8,45.9,195.0
3450,1.2,4,Gasoline,49.6,55.2,73.0
3451,2.8,6,Gasoline,46.0,51.9,253.0
3452,3.7,4,Hybrid,45.3,53.4,212.0
3453,3.7,6,Gasoline,23.7,28.2,266.0
3454,2.5,4,Hybrid,44.3,54.199999999999996,251.0
3455,4.8,4,Diesel,20.9,29.099999999999998,182.0
3456,1.7,6,Gasoline,21.9,30.4,299.0
3457,3.0,3,Diesel,18.9,22.599999999999998,206.0
3458,3.8,4,Hybrid,45.0,51.3,139.0
3459,3.8,8,Gasoline,18.8,28.4,240.0
3460,3.6,4,Diesel,19.8,24.700000000000003,293.0
3461,2.1,8,Hybrid,23.6,27.6,470.0
3462,1.6,4,Gasoline,35.0,41.4,196.0
3463,3.5,4,Gasoline,45.8,55.3,130.0
3464,3.4,6,Gasoline,29.6,36.0,285.0
3465,1.7,6,Gasoline,34.1,39.9,263.0
3466,3.8,4,Gasoline,20.8,28.4,502.0
3467,2.8,4,Diesel,24.3,33.9,293.0
3468,3.7,6,Gasoline,19.7,23.0,484.0
3469,4.3,4,Hybrid,29.3,33.4,226.0
3470,1.7,4,Gasoline,35.7,39.6,139.0
3471,1.1,4,Gasoline,24.9,28.5,281.0
3472,4.1,4,Diesel,44.6,49.7,157.0
3473,3.4,4,Hybrid,49.3,53.9,144.0
3474,3.8,4,Gasoline,19.2,26.0,435.0
3475,4.4,4,Gasoline,15.6,20.9,400.0
3476,4.2,3,Hybrid,42.6,48.4,266.0
3477,4.8,3,Gasoline,21.7,31.299999999999997,466.0
3478,3.1,6,Gasoline,27.4,31.5,283.0
3479,3.0,4,Gasoline,28.8,34.5,273.0
3480,2.6,6,Diesel,47.1,51.9,148.0
3481,1.6,6,Gasoline,38.1,44.9,165.0
3482,3.3,3,Gasoline,16.4,24.599999999999998,603.0
3483,2.1,6,Gasoline,15.5,24.2,207.0
3484,4.7,3,Hybrid,22.0,28.6,290.0
3485,3.3,6,Gasoline,26.1,35.1,166.0
3486,3.4,8,Gasoline,32.0,40.5,279.0
3487,2.4,4,Gasoline,44.3,48.4,118.0
3488,1.2,6,Gasoline,26.0,30.7,405.0
3489,1.1,4,Diesel,28.2,35.9,219.0
3490,2.7,4,Diesel,26.5,36.3,375.0
3491,1.3,6,Diesel,15.3,20.9,684.0
3492,3.4,4,Hybrid,48.4,53.0,207.0
3493,4.5,4,Hybrid,19.9,29.0,376.0
3494,4.5,4,Gasoline,25.1,29.5,185.0
3495,3.6,6,Hybrid,19.5,27.4,508.0
3496,1.8,4,Gasoline,32.2,35.400000000000006,312.0
3497,4.5,8,Diesel,47.6,50.7,128.0
3498,4.5,3,Gasoline,18.5,24.7,363.0
3499,1.8,4,Hybrid,30.4,38.0,127.0
3500,3.9,6,Gasoline,15.8,19.8,535.0
3501,2.1,4,Diesel,42.0,50.3,105.0
3502,4.2,6,Hybrid,37.4,41.3,240.0
3503,5.0,4,Diesel,39.5,46.2,225.0
3504,1.1,3,Diesel,31.5,36.7,193.0
3505,4.6,4,Gasoline,46.8,55.099999999999994,237.0
3506,3.5,8,Gasoline,29.3,37.9,314.0
3507,4.9,4,Hybrid,33.0,36.5,233.0
3508,2.9,6,Diesel,39.3,43.599999999999994,284.0
3509,4.4,4,Gasoline,33.2,42.400000000000006,297.0
3510,1.2,4,Gasoline,21.6,27.5,399.0
3511,2.3,4,Gasoline,26.1,32.4,174.0
3512,1.3,8,Gasoline,18.2,22.4,399.0
3513,4.9,6,Gasoline,30.1,40.1,322.0
3514,4.3,6,Gasoline,36.3,45.8,221.0
3515,4.4,3,Gasoline,19.1,22.1,414.0
3516,4.8,4,Gasoline,37.1,44.0,299.0
3517,1.3,4,Gasoline,46.3,55.4,77.0
3518,2.5,8,Gasoline,26.8,32.8,129.0
3519,1.3,4,Gasoline,22.8,28.9,447.0
3520,1.8,4,Hybrid,46.3,52.0,83.0
3521,1.9,4,Gasoline,39.2,42.400000000000006,163.0
3522,2.9,4,Hybrid,18.7,27.2,516.0
3523,2.1,4,Hybrid,29.3,35.5,302.0
3524,1.4,6,Gasoline,38.6,45.300000000000004,225.0
3525,1.7,4,Gasoline,35.1,39.9,253.0
3526,1.6,6,Gasoline,36.6,45.1,160.0
3527,4.9,6,Gasoline,34.8,43.4,215.0
3528,4.0,4,Gasoline,42.9,49.8,200.0
3529,4.9,4,Gasoline,26.2,35.5,208.0
3530,2.8,3,Diesel,39.8,43.599999999999994,257.0
3531,2.1,8,Gasoline,49.7,58.2,122.0
3532,4.2,4,Hybrid,28.6,35.5,137.0
3533,2.3,4,Gasoline,42.7,47.300000000000004,123.0
3534,2.2,4,Hybrid,23.6,27.5,287.0
3535,1.9,4,Gasoline,24.9,30.0,426.0
3536,1.5,4,Gasoline,47.7,56.7,142.0
3537,2.0,4,Gasoline,15.9,24.4,225.0
3538,2.4,6,Hybrid,22.6,30.1,208.0
3539,3.7,6,Gasoline,31.9,35.5,253.0
3540,1.3,4,Diesel,29.1,38.8,156.0
3541,1.8,4,Hybrid,37.0,42.1,109.0
3542,4.2,6,Diesel,21.7,28.9,395.0
3543,1.6,3,Gasoline,17.5,26.1,487.0
3544,2.4,6,Hybrid,27.9,31.799999999999997,375.0
3545,4.5,4,Hybrid,33.4,41.0,299.0
3546,1.6,6,Gasoline,34.7,37.900000000000006,195.0
3547,1.3,4,Gasoline,36.1,39.800000000000004,268.0
3548,2.9,4,Hybrid,34.2,42.300000000000004,232.0
3549,2.2,6,Hybrid,23.6,27.700000000000003,154.0
3550,3.3,4,Gasoline,41.8,47.9,162.0
3551,4.2,4,Hybrid,18.1,22.8,206.0
3552,1.5,4,Gasoline,21.9,27.799999999999997,180.0
3553,3.3,6,Gasoline,40.9,44.4,99.0
3554,3.0,4,Gasoline,24.8,33.1,420.0
3555,1.6,6,Gasoline,32.3,35.9,327.0
3556,3.5,4,Diesel,26.5,35.4,245.0
3557,2.1,4,Gasoline,32.7,40.300000000000004,162.0
3558,3.0,6,Gasoline,27.1,33.0,146.0
3559,1.3,3,Gasoline,49.8,58.9,138.0
3560,2.8,4,Gasoline,27.5,31.8,304.0
3561,2.2,3,Hybrid,36.9,41.8,273.0
3562,4.3,4,Hybrid,46.1,50.1,87.0
3563,1.2,6,Gasoline,37.3,43.0,184.0
3564,2.7,4,Hybrid,34.8,44.699999999999996,309.0
3565,2.8,4,Gasoline,34.9,39.0,130.0
3566,3.9,4,Diesel,32.4,41.2,197.0
3567,3.3,4,Hybrid,43.3,50.9,131.0
3568,3.7,4,Gasoline,16.8,19.900000000000002,268.0
3569,4.1,8,Diesel,46.0,55.6,218.0
3570,4.4,6,Gasoline,35.5,45.3,244.0
3571,2.3,4,Gasoline,44.7,54.2,149.0
3572,3.2,3,Gasoline,15.4,21.9,374.0
3573,4.4,8,Hybrid,45.4,49.9,231.0
3574,5.0,4,Gasoline,19.2,24.9,206.0
3575,4.6,4,Hybrid,40.2,47.5,115.0
3576,2.5,6,Hybrid,29.6,35.300000000000004,360.0
3577,1.8,4,Gasoline,38.8,46.8,255.0
3578,3.0,4,Gasoline,37.0,45.6,255.0
3579,4.0,8,Diesel,20.7,25.2,401.0
3580,3.0,6,Gasoline,33.0,38.8,176.0
3581,2.9,4,Gasoline,24.7,34.4,404.0
3582,4.4,4,Hybrid,34.6,39.300000000000004,218.0
3583,2.4,4,Diesel,40.8,46.199999999999996,143.0
3584,4.4,6,Gasoline,17.8,21.0,358.0
3585,2.6,4,Diesel,33.1,38.4,109.0
3586,2.3,3,Gasoline,36.6,42.2,152.0
3587,2.8,8,Gasoline,25.3,29.0,199.0
3588,4.0,4,Hybrid,48.4,51.4,99.0
3589,1.5,3,Hybrid,33.2,40.2,110.0
3590,1.8,4,Gasoline,21.4,26.5,239.0
3591,4.8,4,Gasoline,18.8,21.900000000000002,229.0
3592,1.7,4,Diesel,34.0,43.0,108.0
3593,3.3,8,Gasoline,28.1,35.2,156.0
3594,3.3,6,Gasoline,21.7,25.9,232.0
3595,3.0,4,Gasoline,16.1,25.200000000000003,358.0
3596,3.6,4,Diesel,34.8,39.599999999999994,238.0
3597,1.9,4,Gasoline,36.0,40.6,172.0
3598,3.2,4,Gasoline,20.0,29.3,202.0
3599,2.5,3,Gasoline,36.1,40.4,313.0
3600,3.6,8,Gasoline,48.3,57.5,156.0
3601,1.6,4,Gasoline,49.2,57.800000000000004,191.0
3602,3.3,4,Gasoline,46.1,51.300000000000004,202.0
3603,1.7,4,Gasoline,43.2,46.400000000000006,139.0
3604,2.1,4,Hybrid,22.3,25.900000000000002,359.0
3605,1.9,3,Gasoline,20.5,24.3,403.0
3606,1.7,4,Gasoline,30.6,39.8,194.0
3607,4.3,4,Hybrid,36.7,42.5,243.0
3608,2.1,6,Diesel,44.8,48.0,230.0
3609,4.7,4,Diesel,23.1,30.0,261.0
3610,4.9,4,Gasoline,31.8,36.3,114.0
3611,3.3,4,Gasoline,37.7,42.300000000000004,170.0
3612,1.6,6,Diesel,30.6,34.7,146.0
3613,2.5,4,Diesel,30.9,39.2,146.0
3614,4.2,4,Gasoline,22.9,25.9,285.0
3615,2.5,4,Gasoline,49.5,55.6,106.0
3616,1.3,6,Hybrid,31.6,35.2,357.0
3617,3.2,4,Gasoline,33.6,40.5,255.0
3618,4.4,4,Gasoline,22.6,28.0,327.0
3619,4.2,3,Gasoline,33.0,36.2,111.0
3620,1.7,3,Hybrid,23.9,30.099999999999998,172.0
3621,3.7,4,Hybrid,22.1,29.1,416.0
3622,1.9,4,Diesel,24.7,29.4,265.0
3623,1.9,6,Gasoline,15.1,23.5,215.0
3624,4.5,6,Gasoline,35.0,40.6,290.0
3625,2.0,4,Gasoline,28.6,36.8,196.0
3626,2.1,4,Diesel,46.5,53.6,142.0
3627,1.0,4,Diesel,16.4,25.5,586.0
3628,4.5,3,Hybrid,16.5,23.3,195.0
3629,4.2,6,Gasoline,46.0,50.3,209.0
3630,3.5,8,Diesel,19.4,28.2,506.0
3631,4.0,4,Gasoline,15.1,23.6,223.0
3632,1.6,4,Gasoline,21.3,31.1,432.0
3633,2.8,4,Gasoline,43.8,47.5,162.0
3634,2.4,6,Gasoline,43.1,50.2,245.0
3635,1.4,6,Hybrid,26.9,33.3,214.0
3636,2.9,6,Gasoline,38.4,46.1,292.0
3637,4.7,6,Hybrid,32.8,42.699999999999996,249.0
3638,1.2,4,Gasoline,46.7,53.400000000000006,185.0
3639,2.2,6,Gasoline,17.0,24.8,517.0
3640,1.8,6,Gasoline,43.5,48.9,164.0
3641,2.0,4,Gasoline,21.0,26.1,255.0
3642,4.6,4,Gasoline,28.7,34.0,193.0
3643,2.9,6,Gasoline,21.7,25.0,284.0
3644,2.9,4,Gasoline,39.6,44.6,217.0
3645,4.0,6,Hybrid,38.7,42.900000000000006,272.0
3646,1.6,6,Diesel,34.2,40.400000000000006,218.0
3647,2.9,6,Diesel,39.4,45.6,171.0
3648,2.7,6,Gasoline,37.4,45.8,257.0
3649,3.4,4,Gasoline,42.2,48.7,138.0
3650,5.0,6,Gasoline,23.4,29.599999999999998,369.0
3651,4.1,4,Hybrid,30.0,34.6,145.0
3652,2.6,4,Gasoline,20.3,29.3,191.0
3653,4.3,3,Gasoline,30.0,33.6,295.0
3654,1.7,4,Gasoline,39.6,49.5,100.0
3655,1.1,4,Gasoline,39.2,45.5,121.0
3656,1.8,8,Hybrid,39.8,44.099999999999994,220.0
3657,2.4,4,Gasoline,25.8,31.3,266.0
3658,3.0,4,Gasoline,38.2,41.300000000000004,218.0
3659,3.5,4,Diesel,27.9,32.1,410.0
3660,4.6,3,Gasoline,48.1,53.4,183.0
3661,3.0,6,Gasoline,27.0,33.9,293.0
3662,3.0,4,Gasoline,36.1,40.0,186.0
3663,1.2,6,Diesel,41.3,49.0,205.0
